日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2020-10-22,文锦渡,出境,0,0,0,0
2020-10-22,沙头角,入境,0,0,0,0
2020-10-22,沙头角,出境,0,0,0,0
2020-10-22,深圳湾,入境,810,156,2,968
2020-10-22,深圳湾,出境,725,102,4,831
2020-10-22,中国客运码头,入境,0,0,0,0
2020-10-22,中国客运码头,出境,0,0,0,0
2020-10-22,港口管制,入境,0,0,0,0
2020-10-22,港口管制,出境,0,0,0,0
2020-10-22,启德邮轮码头,入境,0,0,0,0
2020-10-22,启德邮轮码头,出境,0,0,0,0
2020-10-22,港澳客轮码头,入境,0,0,0,0
2020-10-22,港澳客轮码头,出境,0,0,0,0
2020-10-22,屯门客运码头,入境,0,0,0,0
2020-10-22,屯门客运码头,出境,0,0,0,0
2020-10-23,机场,入境,796,2,42,840
2020-10-23,机场,出境,953,25,58,1036
2020-10-23,高铁西九龙,入境,0,0,0,0
2020-10-23,高铁西九龙,出境,0,0,0,0
2020-10-23,红磡,入境,0,0,0,0
2020-10-23,红磡,出境,0,0,0,0
2020-10-23,罗湖,入境,0,0,0,0
2020-10-23,罗湖,出境,0,0,0,0
2020-10-23,落马洲支线,入境,0,0,0,0
2020-10-23,落马洲支线,出境,0,0,0,0
2020-10-23,香园围,入境,0,0,0,0
2020-10-23,香园围,出境,0,0,0,0
2020-10-23,港珠澳大桥,入境,81,2,5,88
2020-10-23,港珠澳大桥,出境,122,4,4,130
2020-10-23,落马洲,入境,0,0,0,0
2020-10-23,落马洲,出境,0,0,0,0
2020-10-23,文锦渡,入境,0,0,0,0
2020-10-23,文锦渡,出境,0,0,0,0
2020-10-23,沙头角,入境,0,0,0,0
2020-10-23,沙头角,出境,0,0,0,0
2020-10-23,深圳湾,入境,747,156,3,906
2020-10-23,深圳湾,出境,674,80,3,757
2020-10-23,中国客运码头,入境,0,0,0,0
2020-10-23,中国客运码头,出境,0,0,0,0
2020-10-23,港口管制,入境,0,0,0,0
2020-10-23,港口管制,出境,0,0,0,0
2020-10-23,启德邮轮码头,入境,0,0,0,0
2020-10-23,启德邮轮码头,出境,0,0,0,0
2020-10-23,港澳客轮码头,入境,0,0,0,0
2020-10-23,港澳客轮码头,出境,0,0,0,0
2020-10-23,屯门客运码头,入境,0,0,0,0
2020-10-23,屯门客运码头,出境,0,0,0,0
2020-10-24,机场,入境,986,7,27,1020
2020-10-24,机场,出境,904,9,26,939
2020-10-24,高铁西九龙,入境,0,0,0,0
2020-10-24,高铁西九龙,出境,0,0,0,0
2020-10-24,红磡,入境,0,0,0,0
2020-10-24,红磡,出境,0,0,0,0
2020-10-24,罗湖,入境,0,0,0,0
2020-10-24,罗湖,出境,0,0,0,0
2020-10-24,落马洲支线,入境,0,0,0,0
2020-10-24,落马洲支线,出境,0,0,0,0
2020-10-24,香园围,入境,0,0,0,0
2020-10-24,香园围,出境,0,0,0,0
2020-10-24,港珠澳大桥,入境,44,6,3,53
2020-10-24,港珠澳大桥,出境,93,10,6,109
2020-10-24,落马洲,入境,0,0,0,0
2020-10-24,落马洲,出境,0,0,0,0
2020-10-24,文锦渡,入境,0,0,0,0
2020-10-24,文锦渡,出境,0,0,0,0
2020-10-24,沙头角,入境,0,0,0,0
2020-10-24,沙头角,出境,0,0,0,0
2020-10-24,深圳湾,入境,714,134,5,853
2020-10-24,深圳湾,出境,602,75,4,681
2020-10-24,中国客运码头,入境,0,0,0,0
2020-10-24,中国客运码头,出境,0,0,0,0
2020-10-24,港口管制,入境,0,0,0,0
2020-10-24,港口管制,出境,0,0,0,0
2020-10-24,启德邮轮码头,入境,0,0,0,0
2020-10-24,启德邮轮码头,出境,0,0,0,0
2020-10-24,港澳客轮码头,入境,0,0,0,0
2020-10-24,港澳客轮码头,出境,0,0,0,0
2020-10-24,屯门客运码头,入境,0,0,0,0
2020-10-24,屯门客运码头,出境,0,0,0,0
2020-10-25,机场,入境,911,14,38,963
2020-10-25,机场,出境,953,31,48,1032
2020-10-25,高铁西九龙,入境,0,0,0,0
2020-10-25,高铁西九龙,出境,0,0,0,0
2020-10-25,红磡,入境,0,0,0,0
2020-10-25,红磡,出境,0,0,0,0
2020-10-25,罗湖,入境,0,0,0,0
2020-10-25,罗湖,出境,0,0,0,0
2020-10-25,落马洲支线,入境,0,0,0,0
2020-10-25,落马洲支线,出境,0,0,0,0
2020-10-25,香园围,入境,0,0,0,0
2020-10-25,香园围,出境,0,0,0,0
2020-10-25,港珠澳大桥,入境,56,3,9,68
2020-10-25,港珠澳大桥,出境,78,3,6,87
2020-10-25,落马洲,入境,0,0,0,0
2020-10-25,落马洲,出境,0,0,0,0
2020-10-25,文锦渡,入境,0,0,0,0
2020-10-25,文锦渡,出境,0,0,0,0
2020-10-25,沙头角,入境,0,0,0,0
2020-10-25,沙头角,出境,0,0,0,0
2020-10-25,深圳湾,入境,942,228,6,1176
2020-10-25,深圳湾,出境,423,46,3,472
2020-10-25,中国客运码头,入境,0,0,0,0
2020-10-25,中国客运码头,出境,0,0,0,0
2020-10-25,港口管制,入境,0,0,0,0
2020-10-25,港口管制,出境,0,0,0,0
2020-10-25,启德邮轮码头,入境,0,0,0,0
2020-10-25,启德邮轮码头,出境,0,0,0,0
2020-10-25,港澳客轮码头,入境,0,0,0,0
2020-10-25,港澳客轮码头,出境,0,0,0,0
2020-10-25,屯门客运码头,入境,0,0,0,0
2020-10-25,屯门客运码头,出境,0,0,0,0
2020-10-26,机场,入境,575,3,21,599
2020-10-26,机场,出境,542,7,26,575
2020-10-26,高铁西九龙,入境,0,0,0,0
2020-10-26,高铁西九龙,出境,0,0,0,0
2020-10-26,红磡,入境,0,0,0,0
2020-10-26,红磡,出境,0,0,0,0
2020-10-26,罗湖,入境,0,0,0,0
2020-10-26,罗湖,出境,0,0,0,0
2020-10-26,落马洲支线,入境,0,0,0,0
2020-10-26,落马洲支线,出境,0,0,0,0
2020-10-26,香园围,入境,0,0,0,0
2020-10-26,香园围,出境,0,0,0,0
2020-10-26,港珠澳大桥,入境,48,3,8,59
2020-10-26,港珠澳大桥,出境,41,7,1,49
2020-10-26,落马洲,入境,0,0,0,0
2020-10-26,落马洲,出境,0,0,0,0
2020-10-26,文锦渡,入境,0,0,0,0
2020-10-26,文锦渡,出境,0,0,0,0
2020-10-26,沙头角,入境,0,0,0,0
2020-10-26,沙头角,出境,0,0,0,0
2020-10-26,深圳湾,入境,966,137,1,1104
2020-10-26,深圳湾,出境,279,21,5,305
2020-10-26,中国客运码头,入境,0,0,0,0
2020-10-26,中国客运码头,出境,0,0,0,0
2020-10-26,港口管制,入境,0,0,0,0
2020-10-26,港口管制,出境,0,0,0,0
2020-10-26,启德邮轮码头,入境,0,0,0,0
2020-10-26,启德邮轮码头,出境,0,0,0,0
2020-10-26,港澳客轮码头,入境,0,0,0,0
2020-10-26,港澳客轮码头,出境,0,0,0,0
2020-10-26,屯门客运码头,入境,0,0,0,0
2020-10-26,屯门客运码头,出境,0,0,0,0
2020-10-27,机场,入境,534,2,17,553
2020-10-27,机场,出境,546,4,28,578
2020-10-27,高铁西九龙,入境,0,0,0,0
2020-10-27,高铁西九龙,出境,0,0,0,0
2020-10-27,红磡,入境,0,0,0,0
2020-10-27,红磡,出境,0,0,0,0
2020-10-27,罗湖,入境,0,0,0,0
2020-10-27,罗湖,出境,0,0,0,0
2020-10-27,落马洲支线,入境,0,0,0,0
2020-10-27,落马洲支线,出境,0,0,0,0
2020-10-27,香园围,入境,0,0,0,0
2020-10-27,香园围,出境,0,0,0,0
2020-10-27,港珠澳大桥,入境,62,2,3,67
2020-10-27,港珠澳大桥,出境,55,1,1,57
2020-10-27,落马洲,入境,0,0,0,0
2020-10-27,落马洲,出境,0,0,0,0
2020-10-27,文锦渡,入境,0,0,0,0
2020-10-27,文锦渡,出境,0,0,0,0
2020-10-27,沙头角,入境,0,0,0,0
2020-10-27,沙头角,出境,0,0,0,0
2020-10-27,深圳湾,入境,868,128,3,999
2020-10-27,深圳湾,出境,390,30,1,421
2020-10-27,中国客运码头,入境,0,0,0,0
2020-10-27,中国客运码头,出境,0,0,0,0
2020-10-27,港口管制,入境,0,0,0,0
2020-10-27,港口管制,出境,0,0,0,0
2020-10-27,启德邮轮码头,入境,0,0,0,0
2020-10-27,启德邮轮码头,出境,0,0,0,0
2020-10-27,港澳客轮码头,入境,0,0,0,0
2020-10-27,港澳客轮码头,出境,0,0,0,0
2020-10-27,屯门客运码头,入境,0,0,0,0
2020-10-27,屯门客运码头,出境,0,0,0,0
2020-10-28,机场,入境,352,2,23,377
2020-10-28,机场,出境,479,11,28,518
2020-10-28,高铁西九龙,入境,0,0,0,0
2020-10-28,高铁西九龙,出境,0,0,0,0
2020-10-28,红磡,入境,0,0,0,0
2020-10-28,红磡,出境,0,0,0,0
2020-10-28,罗湖,入境,0,0,0,0
2020-10-28,罗湖,出境,0,0,0,0
2020-10-28,落马洲支线,入境,0,0,0,0
2020-10-28,落马洲支线,出境,0,0,0,0
2020-10-28,香园围,入境,0,0,0,0
2020-10-28,香园围,出境,0,0,0,0
2020-10-28,港珠澳大桥,入境,64,2,6,72
2020-10-28,港珠澳大桥,出境,141,2,4,147
2020-10-28,落马洲,入境,0,0,0,0
2020-10-28,落马洲,出境,0,0,0,0
2020-10-28,文锦渡,入境,0,0,0,0
2020-10-28,文锦渡,出境,0,0,0,0
2020-10-28,沙头角,入境,0,0,0,0
2020-10-28,沙头角,出境,0,0,0,0
2020-10-28,深圳湾,入境,557,108,4,669
2020-10-28,深圳湾,出境,737,79,4,820
2020-10-28,中国客运码头,入境,0,0,0,0
2020-10-28,中国客运码头,出境,0,0,0,0
2020-10-28,港口管制,入境,0,0,0,0
2020-10-28,港口管制,出境,0,0,0,0
2020-10-28,启德邮轮码头,入境,0,0,0,0
2020-10-28,启德邮轮码头,出境,0,0,0,0
2020-10-28,港澳客轮码头,入境,0,0,0,0
2020-10-28,港澳客轮码头,出境,0,0,0,0
2020-10-28,屯门客运码头,入境,0,0,0,0
2020-10-28,屯门客运码头,出境,0,0,0,0
2020-10-29,机场,入境,534,6,28,568
2020-10-29,机场,出境,731,8,45,784
2020-10-29,高铁西九龙,入境,0,0,0,0
2020-10-29,高铁西九龙,出境,0,0,0,0
2020-10-29,红磡,入境,0,0,0,0
2020-10-29,红磡,出境,0,0,0,0
2020-10-29,罗湖,入境,0,0,0,0
2020-10-29,罗湖,出境,0,0,0,0
2020-10-29,落马洲支线,入境,0,0,0,0
2020-10-29,落马洲支线,出境,0,0,0,0
2020-10-29,香园围,入境,0,0,0,0
2020-10-29,香园围,出境,0,0,0,0
2020-10-29,港珠澳大桥,入境,62,3,5,70
2020-10-29,港珠澳大桥,出境,144,11,4,159
2020-10-29,落马洲,入境,0,0,0,0
2020-10-29,落马洲,出境,0,0,0,0
2020-10-29,文锦渡,入境,0,0,0,0
2020-10-29,文锦渡,出境,0,0,0,0
2020-10-29,沙头角,入境,0,0,0,0
2020-10-29,沙头角,出境,0,0,0,0
2020-10-29,深圳湾,入境,478,81,1,560
2020-10-29,深圳湾,出境,814,90,2,906
2020-10-29,中国客运码头,入境,0,0,0,0
2020-10-29,中国客运码头,出境,0,0,0,0
2020-10-29,港口管制,入境,0,0,0,0
2020-10-29,港口管制,出境,0,0,0,0
2020-10-29,启德邮轮码头,入境,0,0,0,0
2020-10-29,启德邮轮码头,出境,0,0,0,0
2020-10-29,港澳客轮码头,入境,0,0,0,0
2020-10-29,港澳客轮码头,出境,0,0,0,0
2020-10-29,屯门客运码头,入境,0,0,0,0
2020-10-29,屯门客运码头,出境,0,0,0,0
2020-10-30,机场,入境,890,4,37,931
2020-10-30,机场,出境,986,26,57,1069
2020-10-30,高铁西九龙,入境,0,0,0,0
2020-10-30,高铁西九龙,出境,0,0,0,0
2020-10-30,红磡,入境,0,0,0,0
2020-10-30,红磡,出境,0,0,0,0
2020-10-30,罗湖,入境,0,0,0,0
2020-10-30,罗湖,出境,0,0,0,0
2020-10-30,落马洲支线,入境,0,0,0,0
2020-10-30,落马洲支线,出境,0,0,0,0
2020-10-30,香园围,入境,0,0,0,0
2020-10-30,香园围,出境,0,0,0,0
2020-10-30,港珠澳大桥,入境,55,3,6,64
2020-10-30,港珠澳大桥,出境,137,9,6,152
2020-10-30,落马洲,入境,0,0,0,0
2020-10-30,落马洲,出境,0,0,0,0
2020-10-30,文锦渡,入境,0,0,0,0
2020-10-30,文锦渡,出境,0,0,0,0
2020-10-30,沙头角,入境,0,0,0,0
2020-10-30,沙头角,出境,0,0,0,0
2020-10-30,深圳湾,入境,544,102,2,648
2020-10-30,深圳湾,出境,698,72,6,776
2020-10-30,中国客运码头,入境,0,0,0,0
2020-10-30,中国客运码头,出境,0,0,0,0
2020-10-30,港口管制,入境,0,0,0,0
2020-10-30,港口管制,出境,0,0,0,0
2020-10-30,启德邮轮码头,入境,0,0,0,0
2020-10-30,启德邮轮码头,出境,0,0,0,0
2020-10-30,港澳客轮码头,入境,0,0,0,0
2020-10-30,港澳客轮码头,出境,0,0,0,0
2020-10-30,屯门客运码头,入境,0,0,0,0
2020-10-30,屯门客运码头,出境,0,0,0,0
2020-10-31,机场,入境,776,5,19,800
2020-10-31,机场,出境,1262,19,36,1317
2020-10-31,高铁西九龙,入境,0,0,0,0
2020-10-31,高铁西九龙,出境,0,0,0,0
2020-10-31,红磡,入境,0,0,0,0
2020-10-31,红磡,出境,0,0,0,0
2020-10-31,罗湖,入境,0,0,0,0
2020-10-31,罗湖,出境,0,0,0,0
2020-10-31,落马洲支线,入境,0,0,0,0
2020-10-31,落马洲支线,出境,0,0,0,0
2020-10-31,香园围,入境,0,0,0,0
2020-10-31,香园围,出境,0,0,0,0
2020-10-31,港珠澳大桥,入境,48,3,4,55
2020-10-31,港珠澳大桥,出境,123,8,0,131
2020-10-31,落马洲,入境,0,0,0,0
2020-10-31,落马洲,出境,0,0,0,0
2020-10-31,文锦渡,入境,0,0,0,0
2020-10-31,文锦渡,出境,0,0,0,0
2020-10-31,沙头角,入境,0,0,0,0
2020-10-31,沙头角,出境,0,0,0,0
2020-10-31,深圳湾,入境,516,131,4,651
2020-10-31,深圳湾,出境,614,72,11,697
2020-10-31,中国客运码头,入境,0,0,0,0
2020-10-31,中国客运码头,出境,0,0,0,0
2020-10-31,港口管制,入境,0,0,0,0
2020-10-31,港口管制,出境,0,0,0,0
2020-10-31,启德邮轮码头,入境,0,0,0,0
2020-10-31,启德邮轮码头,出境,0,0,0,0
2020-10-31,港澳客轮码头,入境,0,0,0,0
2020-10-31,港澳客轮码头,出境,0,0,0,0
2020-10-31,屯门客运码头,入境,0,0,0,0
2020-10-31,屯门客运码头,出境,0,0,0,0
2020-11-01,机场,入境,1021,1,47,1069
2020-11-01,机场,出境,935,8,39,982
2020-11-01,高铁西九龙,入境,0,0,0,0
2020-11-01,高铁西九龙,出境,0,0,0,0
2020-11-01,红磡,入境,0,0,0,0
2020-11-01,红磡,出境,0,0,0,0
2020-11-01,罗湖,入境,0,0,0,0
2020-11-01,罗湖,出境,0,0,0,0
2020-11-01,落马洲支线,入境,0,0,0,0
2020-11-01,落马洲支线,出境,0,0,0,0
2020-11-01,香园围,入境,0,0,0,0
2020-11-01,香园围,出境,0,0,0,0
2020-11-01,港珠澳大桥,入境,61,8,4,73
2020-11-01,港珠澳大桥,出境,122,5,4,131
2020-11-01,落马洲,入境,0,0,0,0
2020-11-01,落马洲,出境,0,0,0,0
2020-11-01,文锦渡,入境,0,0,0,0
2020-11-01,文锦渡,出境,0,0,0,0
2020-11-01,沙头角,入境,0,0,0,0
2020-11-01,沙头角,出境,0,0,0,0
2020-11-01,深圳湾,入境,1075,173,8,1256
2020-11-01,深圳湾,出境,444,69,3,516
2020-11-01,中国客运码头,入境,0,0,0,0
2020-11-01,中国客运码头,出境,0,0,0,0
2020-11-01,港口管制,入境,0,0,0,0
2020-11-01,港口管制,出境,0,0,0,0
2020-11-01,启德邮轮码头,入境,0,0,0,0
2020-11-01,启德邮轮码头,出境,0,0,0,0
2020-11-01,港澳客轮码头,入境,0,0,0,0
2020-11-01,港澳客轮码头,出境,0,0,0,0
2020-11-01,屯门客运码头,入境,0,0,0,0
2020-11-01,屯门客运码头,出境,0,0,0,0
2020-11-02,机场,入境,503,0,25,528
2020-11-02,机场,出境,472,9,17,498
2020-11-02,高铁西九龙,入境,0,0,0,0
2020-11-02,高铁西九龙,出境,0,0,0,0
2020-11-02,红磡,入境,0,0,0,0
2020-11-02,红磡,出境,0,0,0,0
2020-11-02,罗湖,入境,0,0,0,0
2020-11-02,罗湖,出境,0,0,0,0
2020-11-02,落马洲支线,入境,0,0,0,0
2020-11-02,落马洲支线,出境,0,0,0,0
2020-11-02,香园围,入境,0,0,0,0
2020-11-02,香园围,出境,0,0,0,0
2020-11-02,港珠澳大桥,入境,70,6,0,76
2020-11-02,港珠澳大桥,出境,81,3,0,84
2020-11-02,落马洲,入境,0,0,0,0
2020-11-02,落马洲,出境,0,0,0,0
2020-11-02,文锦渡,入境,0,0,0,0
2020-11-02,文锦渡,出境,0,0,0,0
2020-11-02,沙头角,入境,0,0,0,0
2020-11-02,沙头角,出境,0,0,0,0
2020-11-02,深圳湾,入境,838,122,1,961
2020-11-02,深圳湾,出境,357,44,2,403
2020-11-02,中国客运码头,入境,0,0,0,0
2020-11-02,中国客运码头,出境,0,0,0,0
2020-11-02,港口管制,入境,0,0,0,0
2020-11-02,港口管制,出境,0,0,0,0
2020-11-02,启德邮轮码头,入境,0,0,0,0
2020-11-02,启德邮轮码头,出境,0,0,0,0
2020-11-02,港澳客轮码头,入境,0,0,0,0
2020-11-02,港澳客轮码头,出境,0,0,0,0
2020-11-02,屯门客运码头,入境,0,0,0,0
2020-11-02,屯门客运码头,出境,0,0,0,0
2020-11-03,机场,入境,717,14,32,763
2020-11-03,机场,出境,1139,20,96,1255
2020-11-03,高铁西九龙,入境,0,0,0,0
2020-11-03,高铁西九龙,出境,0,0,0,0
2020-11-03,红磡,入境,0,0,0,0
2020-11-03,红磡,出境,0,0,0,0
2020-11-03,罗湖,入境,0,0,0,0
2020-11-03,罗湖,出境,0,0,0,0
2020-11-03,落马洲支线,入境,0,0,0,0
2020-11-03,落马洲支线,出境,0,0,0,0
2020-11-03,香园围,入境,0,0,0,0
2020-11-03,香园围,出境,0,0,0,0
2020-11-03,港珠澳大桥,入境,59,4,6,69
2020-11-03,港珠澳大桥,出境,162,8,3,173
2020-11-03,落马洲,入境,0,0,0,0
2020-11-03,落马洲,出境,0,0,0,0
2020-11-03,文锦渡,入境,0,0,0,0
2020-11-03,文锦渡,出境,0,0,0,0
2020-11-03,沙头角,入境,0,0,0,0
2020-11-03,沙头角,出境,0,0,0,0
2020-11-03,深圳湾,入境,723,137,2,862
2020-11-03,深圳湾,出境,776,85,7,868
2020-11-03,中国客运码头,入境,0,0,0,0
2020-11-03,中国客运码头,出境,0,0,0,0
2020-11-03,港口管制,入境,0,0,0,0
2020-11-03,港口管制,出境,0,0,0,0
2020-11-03,启德邮轮码头,入境,0,0,0,0
2020-11-03,启德邮轮码头,出境,0,0,0,0
2020-11-03,港澳客轮码头,入境,0,0,0,0
2020-11-03,港澳客轮码头,出境,0,0,0,0
2020-11-03,屯门客运码头,入境,0,0,0,0
2020-11-03,屯门客运码头,出境,0,0,0,0
2020-11-04,机场,入境,829,7,33,869
2020-11-04,机场,出境,819,6,124,949
2020-11-04,高铁西九龙,入境,0,0,0,0
2020-11-04,高铁西九龙,出境,0,0,0,0
2020-11-04,红磡,入境,0,0,0,0
2020-11-04,红磡,出境,0,0,0,0
2020-11-04,罗湖,入境,0,0,0,0
2020-11-04,罗湖,出境,0,0,0,0
2020-11-04,落马洲支线,入境,0,0,0,0
2020-11-04,落马洲支线,出境,0,0,0,0
2020-11-04,香园围,入境,0,0,0,0
2020-11-04,香园围,出境,0,0,0,0
2020-11-04,港珠澳大桥,入境,61,2,30,93
2020-11-04,港珠澳大桥,出境,158,14,5,177
2020-11-04,落马洲,入境,0,0,0,0
2020-11-04,落马洲,出境,0,0,0,0
2020-11-04,文锦渡,入境,0,0,0,0
2020-11-04,文锦渡,出境,0,0,0,0
2020-11-04,沙头角,入境,0,0,0,0
2020-11-04,沙头角,出境,0,0,0,0
2020-11-04,深圳湾,入境,664,111,3,778
2020-11-04,深圳湾,出境,742,97,8,847
2020-11-04,中国客运码头,入境,0,0,0,0
2020-11-04,中国客运码头,出境,0,0,0,0
2020-11-04,港口管制,入境,0,0,0,0
2020-11-04,港口管制,出境,0,0,0,0
2020-11-04,启德邮轮码头,入境,0,0,0,0
2020-11-04,启德邮轮码头,出境,0,0,0,0
2020-11-04,港澳客轮码头,入境,0,0,0,0
2020-11-04,港澳客轮码头,出境,0,0,0,0
2020-11-04,屯门客运码头,入境,0,0,0,0
2020-11-04,屯门客运码头,出境,0,0,0,0
2020-11-05,机场,入境,1007,1,30,1038
2020-11-05,机场,出境,560,3,84,647
2020-11-05,高铁西九龙,入境,0,0,0,0
2020-11-05,高铁西九龙,出境,0,0,0,0
2020-11-05,红磡,入境,0,0,0,0
2020-11-05,红磡,出境,0,0,0,0
2020-11-05,罗湖,入境,0,0,0,0
2020-11-05,罗湖,出境,0,0,0,0
2020-11-05,落马洲支线,入境,0,0,0,0
2020-11-05,落马洲支线,出境,0,0,0,0
2020-11-05,香园围,入境,0,0,0,0
2020-11-05,香园围,出境,0,0,0,0
2020-11-05,港珠澳大桥,入境,69,5,61,135
2020-11-05,港珠澳大桥,出境,109,10,5,124
2020-11-05,落马洲,入境,0,0,0,0
2020-11-05,落马洲,出境,0,0,0,0
2020-11-05,文锦渡,入境,0,0,0,0
2020-11-05,文锦渡,出境,0,0,0,0
2020-11-05,沙头角,入境,0,0,0,0
2020-11-05,沙头角,出境,0,0,0,0
2020-11-05,深圳湾,入境,691,92,1,784
2020-11-05,深圳湾,出境,631,109,5,745
2020-11-05,中国客运码头,入境,0,0,0,0
2020-11-05,中国客运码头,出境,0,0,0,0
2020-11-05,港口管制,入境,0,0,0,0
2020-11-05,港口管制,出境,0,0,0,0
2020-11-05,启德邮轮码头,入境,0,0,0,0
2020-11-05,启德邮轮码头,出境,0,0,0,0
2020-11-05,港澳客轮码头,入境,0,0,0,0
2020-11-05,港澳客轮码头,出境,0,0,0,0
2020-11-05,屯门客运码头,入境,0,0,0,0
2020-11-05,屯门客运码头,出境,0,0,0,0
2020-11-06,机场,入境,931,5,40,976
2020-11-06,机场,出境,832,10,55,897
2020-11-06,高铁西九龙,入境,0,0,0,0
2020-11-06,高铁西九龙,出境,0,0,0,0
2020-11-06,红磡,入境,0,0,0,0
2020-11-06,红磡,出境,0,0,0,0
2020-11-06,罗湖,入境,0,0,0,0
2020-11-06,罗湖,出境,0,0,0,0
2020-11-06,落马洲支线,入境,0,0,0,0
2020-11-06,落马洲支线,出境,0,0,0,0
2020-11-06,香园围,入境,0,0,0,0
2020-11-06,香园围,出境,0,0,0,0
2020-11-06,港珠澳大桥,入境,58,1,7,66
2020-11-06,港珠澳大桥,出境,59,10,6,75
2020-11-06,落马洲,入境,0,0,0,0
2020-11-06,落马洲,出境,0,0,0,0
2020-11-06,文锦渡,入境,0,0,0,0
2020-11-06,文锦渡,出境,0,0,0,0
2020-11-06,沙头角,入境,0,0,0,0
2020-11-06,沙头角,出境,0,0,0,0
2020-11-06,深圳湾,入境,669,96,2,767
2020-11-06,深圳湾,出境,603,86,7,696
2020-11-06,中国客运码头,入境,0,0,0,0
2020-11-06,中国客运码头,出境,0,0,0,0
2020-11-06,港口管制,入境,0,0,0,0
2020-11-06,港口管制,出境,0,0,0,0
2020-11-06,启德邮轮码头,入境,0,0,0,0
2020-11-06,启德邮轮码头,出境,0,0,0,0
2020-11-06,港澳客轮码头,入境,0,0,0,0
2020-11-06,港澳客轮码头,出境,0,0,0,0
2020-11-06,屯门客运码头,入境,0,0,0,0
2020-11-06,屯门客运码头,出境,0,0,0,0
2020-11-07,机场,入境,876,8,26,910
2020-11-07,机场,出境,738,9,28,775
2020-11-07,高铁西九龙,入境,0,0,0,0
2020-11-07,高铁西九龙,出境,0,0,0,0
2020-11-07,红磡,入境,0,0,0,0
2020-11-07,红磡,出境,0,0,0,0
2020-11-07,罗湖,入境,0,0,0,0
2020-11-07,罗湖,出境,0,0,0,0
2020-11-07,落马洲支线,入境,0,0,0,0
2020-11-07,落马洲支线,出境,0,0,0,0
2020-11-07,香园围,入境,0,0,0,0
2020-11-07,香园围,出境,0,0,0,0
2020-11-07,港珠澳大桥,入境,36,3,0,39
2020-11-07,港珠澳大桥,出境,92,12,4,108
2020-11-07,落马洲,入境,0,0,0,0
2020-11-07,落马洲,出境,0,0,0,0
2020-11-07,文锦渡,入境,0,0,0,0
2020-11-07,文锦渡,出境,0,0,0,0
2020-11-07,沙头角,入境,0,0,0,0
2020-11-07,沙头角,出境,0,0,0,0
2020-11-07,深圳湾,入境,702,117,2,821
2020-11-07,深圳湾,出境,467,69,3,539
2020-11-07,中国客运码头,入境,0,0,0,0
2020-11-07,中国客运码头,出境,0,0,0,0
2020-11-07,港口管制,入境,0,0,0,0
2020-11-07,港口管制,出境,0,0,0,0
2020-11-07,启德邮轮码头,入境,0,0,0,0
2020-11-07,启德邮轮码头,出境,0,0,0,0
2020-11-07,港澳客轮码头,入境,0,0,0,0
2020-11-07,港澳客轮码头,出境,0,0,0,0
2020-11-07,屯门客运码头,入境,0,0,0,0
2020-11-07,屯门客运码头,出境,0,0,0,0
2020-11-08,机场,入境,1089,4,63,1156
2020-11-08,机场,出境,816,22,60,898
2020-11-08,高铁西九龙,入境,0,0,0,0
2020-11-08,高铁西九龙,出境,0,0,0,0
2020-11-08,红磡,入境,0,0,0,0
2020-11-08,红磡,出境,0,0,0,0
2020-11-08,罗湖,入境,0,0,0,0
2020-11-08,罗湖,出境,0,0,0,0
2020-11-08,落马洲支线,入境,0,0,0,0
2020-11-08,落马洲支线,出境,0,0,0,0
2020-11-08,香园围,入境,0,0,0,0
2020-11-08,香园围,出境,0,0,0,0
2020-11-08,港珠澳大桥,入境,64,4,3,71
2020-11-08,港珠澳大桥,出境,67,32,1,100
2020-11-08,落马洲,入境,0,0,0,0
2020-11-08,落马洲,出境,0,0,0,0
2020-11-08,文锦渡,入境,0,0,0,0
2020-11-08,文锦渡,出境,0,0,0,0
2020-11-08,沙头角,入境,0,0,0,0
2020-11-08,沙头角,出境,0,0,0,0
2020-11-08,深圳湾,入境,906,130,2,1038
2020-11-08,深圳湾,出境,339,78,3,420
2020-11-08,中国客运码头,入境,0,0,0,0
2020-11-08,中国客运码头,出境,0,0,0,0
2020-11-08,港口管制,入境,0,0,0,0
2020-11-08,港口管制,出境,0,0,0,0
2020-11-08,启德邮轮码头,入境,0,0,0,0
2020-11-08,启德邮轮码头,出境,0,0,0,0
2020-11-08,港澳客轮码头,入境,0,0,0,0
2020-11-08,港澳客轮码头,出境,0,0,0,0
2020-11-08,屯门客运码头,入境,0,0,0,0
2020-11-08,屯门客运码头,出境,0,0,0,0
2020-11-09,机场,入境,621,0,19,640
2020-11-09,机场,出境,379,13,20,412
2020-11-09,高铁西九龙,入境,0,0,0,0
2020-11-09,高铁西九龙,出境,0,0,0,0
2020-11-09,红磡,入境,0,0,0,0
2020-11-09,红磡,出境,0,0,0,0
2020-11-09,罗湖,入境,0,0,0,0
2020-11-09,罗湖,出境,0,0,0,0
2020-11-09,落马洲支线,入境,0,0,0,0
2020-11-09,落马洲支线,出境,0,0,0,0
2020-11-09,香园围,入境,0,0,0,0
2020-11-09,香园围,出境,0,0,0,0
2020-11-09,港珠澳大桥,入境,62,5,5,72
2020-11-09,港珠澳大桥,出境,62,3,5,70
2020-11-09,落马洲,入境,0,0,0,0
2020-11-09,落马洲,出境,0,0,0,0
